match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,season_type,time_of_day,city_venue,city_venue_encoded,toss_winner_01,toss_decision_01,team_wickets_last15_ratio,team1_economy_last15,team2_economy_last15,team_avg_wickets_last15_ratio
9085299,Ne,8987,4003390.0:1749075.0:3651472.0:34061.0:5516720.0:125915.0:7215284.0:7328110.0:130437.0:4420828.0:2083157.0,Dm,6838,7651650.0:3293520.0:3501889.0:6402374.0:3218340.0:4174932.0:2100524.0:6257698.0:3622807.0:5231218.0:3216569.0,Ne,8987,Dm,field,Re Gd Cr le St,Chester-le-Street,24-06-2022,day/night match,Vy Bt,2022,7286,1.428571429,21,151.4,100,158.4230769,0,0,Chester-le-Street_Re Gd Cr le St,0.009493671,1,0,0.659793814,8.014423077,8.624395486,0.947878788
9680285,Da Aa,47508,5490596.0:4403545.0:4174134.0:4223883.0:3260564.0:2335381.0:8146998.0:5091806.0:5786836.0:8427978.0:5047300.0,Be Ky,49657,8438926.0:3585350.0:2104409.0:5490666.0:348361.0:2420788.0:3459623.0:6710850.0:2296195.0:6818776.0:2270519.0,Da Aa,47508,Be Ky,field,R Pa Sm Co,Colombo,14-08-2023,night match,La Pr Le,2023,7041,1.555555556,1.980392157,146.6666667,0,137.1666667,0,2,Colombo_R Pa Sm Co,0.022151899,1,0,0.432835821,7.5648,8.191261336,0.888888889
9457685,St Ss,45072,6930230.0:4403419.0:392062.0:4879426.0:3471761.0:392216.0:1634611.0:3373138.0:7976653.0:4012203.0:2104346.0,Rr Rs,35790,2104332.0:2083409.0:8127321.0:4230127.0:2875368.0:3061225.0:5831622.0:360086.0:7866522.0:6486416.0:7084930.0,St Ss,45072,Rr Rs,field,Se Ba Nl Sm Mr,Dhaka,14-02-2023,night match,Bh Pr Le,2022/23,14188,1,0.603960396,159.6428571,0,149.6,1,2,Dhaka_Se Ba Nl Sm Mr,0.032700422,1,0,1.205882353,8.024901704,8.49689441,0.999073138
9085117,We,10576,5320118.0:3298427.0:1626526.0:7773338.0:4051396.0:7671313.0:3056815.0:360086.0:8855594.0:6240632.0:8018751.0,Le,8301,4873028.0:6176246.0:6003584.0:3643870.0:2658431.0:4887336.0:3218291.0:7651657.0:8845850.0:5554142.0:5528116.0,Le,8301,We,bat,Ge Rd Lr,Leicester,17-06-2022,day/night match,Vy Bt,2022,1378,1.5,0.512195122,175,50,159.6818182,0,0,Leicester_Ge Rd Lr,0.014767932,0,1,0.728395062,8.758486906,8.35325722,1.033376123
9407670,Jg Sr Ks,48922,1884973.0:313809.0:4170186.0:4888218.0:4739552.0:4159644.0:4172083.0:4165041.0:4690230.0:7968225.0:328607.0,Pa Cs,48929,4685568.0:6282856.0:2231928.0:3406717.0:4167855.0:2486896.0:4888414.0:1858961.0:4239794.0:1711492.0:3373866.0,Jg Sr Ks,48922,Pa Cs,field,Te Ws Sm Jg,Johannesburg,17-01-2023,day/night match,S0,2022/23,3569,0.6,0.33990099,125.3333333,0,164.5,1,0,Johannesburg_Te Ws Sm Jg,0.007383966,1,0,1.068965517,7.230035757,7.980462725,1.136778116
9433647,Ne,8917,4873700.0:8040164.0:2286472.0:6640178.0:2157770.0:4645304.0:3648203.0:3216569.0:3636821.0:2082387.0:8040136.0,De,6698,2433640.0:7295028.0:8180570.0:325814.0:4170186.0:6718788.0:3991700.0:6060844.0:4517246.0:6005866.0:8907338.0,De,6698,Ne,bat,Cy Gd Nn,Northampton,21-06-2023,day/night match,Vy Bt,2023,1637,0.611111111,1,181.2,66.67,168.4,0,0,Northampton_Cy Gd Nn,0.012658228,0,1,1.042553191,8.855513308,8.687583445,1.067475208
8950822,Ia,55,5043310.0:7422673.0:4497646.0:6521080.0:4377610.0:210328.0:3882850.0:2733380.0:2282125.0:4859490.0:3011735.0,Sh Aa,34,2654014.0:2604825.0:2294823.0:2364543.0:2252452.0:4171859.0:1858961.0:3851518.0:1874081.0:3373866.0:2654028.0,Sh Aa,34,Sh Aa,field,An Jy Sm Di,Delhi,09-06-2022,night match,Sh Aa tr of Ia,2022,2344,1.818181818,1.24691358,154.5333333,0,135.9666667,0,2,Delhi_An Jy Sm Di,0.007383966,1,0,0.981481481,7.411395714,7.103554869,0.983990629
9433542,De,6698,2433640.0:7295028.0:8180570.0:325814.0:4170186.0:6718788.0:3991700.0:6060844.0:4517246.0:6005866.0:8907338.0,Ye,10618,1762060.0:1655436.0:8033304.0:1637320.0:3620742.0:8050160.0:1547993.0:7651657.0:5367676.0:4527942.0:8070915.0,De,6698,Ye,field,Qs Pk Cd,Chesterfield,18-06-2023,day match,Vy Bt,2023,1511,1,0.405940594,165.1333333,50,140,0,1,Chesterfield_Qs Pk Cd,0.002109705,1,0,0.977011494,8.825439783,8.694610778,1.015885316
9484565,Id Ud,40578,6818622.0:1626526.0:2364543.0:6460614.0:7960847.0:3459623.0:4767832.0:8522422.0:4769148.0:5141226.0:6819238.0,Qa Gs,40592,2089079.0:1585457.0:7694581.0:290051.0:1594333.0:3364234.0:2437049.0:5744850.0:8106713.0:8106629.0:9373930.0,Id Ud,40578,Id Ud,bat,Nl Sm Ki,Karachi,24-02-2023,night match,Pn Sr Le,2022/23,3422,1.1,1.952380952,175.7333333,66.67,170.9,1,2,Karachi_Nl Sm Ki,0.020042194,0,1,0.910447761,7.873684211,8.032064128,1.098901099
9249162,Ch Rc,895,8392194.0:9198405.0:8095317.0:8095324.0:9198412.0:9198384.0:8846039.0:8095352.0:9265367.0:9265374.0:8095359.0,Aa,300,8392145.0:8392131.0:8096451.0:7326220.0:7712494.0:9227455.0:8846102.0:8392152.0:4556222.0:8846081.0:8846074.0,Aa,300,Aa,field,St Pe Fd Vr,Prague,09-07-2022,day match,Aa tr of Ch Rc,2022,24828,1,1,,0,,0,1,Prague_St Pe Fd Vr,0.001054852,1,0,1,0,0,1
9684450,Mm,45933,8149504.0:9822147.0:9373125.0:9009293.0:9822140.0:8058938.0:5442772.0:9373139.0:8118277.0:9009321.0:8766407.0:9822133.0,Hd Ia,12718,5549088.0:7584464.0:8191868.0:8488864.0:7491259.0:4232297.0:7555652.0:7560069.0:4232325.0:8512951.0:9047821.0:8725079.0,Hd Ia,12718,Hd Ia,field,Si Mh Sm Jr,Jaipur,21-10-2023,day/night match,Sd Mq Ai Ty,2023/24,4661,1,0.259259259,131.25,0,130.4615385,1,0,Jaipur_Si Mh Sm Jr,0.016877637,1,0,0.8,6.32967033,7.973684211,0.75952381
9027451,Nn Ds,17982,7907451.0:4381761.0:1945411.0:387778.0:3519011.0:4949790.0:3776849.0:2288824.0:1626561.0:3913475.0:3566240.0,Cy,17653,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:3546297.0:1495731.0:3834319.0,Nn Ds,17982,Cy,field,Sn Pk Hn,Hamilton,29-01-2022,night match,Sr Sh,2021/22,3541,0.428571429,1.24691358,144.7333333,75,146.4,1,2,Hamilton_Sn Pk Hn,0.002109705,1,0,1.131313131,7.409309791,7.955259976,0.984301413
9085243,We,10576,5320118.0:3298427.0:3703328.0:1626526.0:4051396.0:7671313.0:3056815.0:360086.0:8855594.0:6240632.0:8018751.0,Ye,10618,1762060.0:6718326.0:3294444.0:6381962.0:6460614.0:3620742.0:5367676.0:8050160.0:7804677.0:5361166.0:4527942.0,Ye,10618,Ye,field,Cy Gd Nw Rd Wr,Worcester,23-06-2022,day match,Vy Bt,2022,1525,1.2,0.259259259,168.3333333,0,163.5714286,0,1,Worcester_Cy Gd Nw Rd Wr,0.008438819,1,0,0.90625,8.804469274,8.3840399,1.036731811
9087238,Bh,188,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,Pn,62,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,Pn,62,Bh,bat,Ae Ol,Adelaide,06-11-2022,day match,Pn tr of Aa,2022/23,930,0.5,0.344262295,152.7333333,0,158,1,1,Adelaide_Ae Ol,0.012658228,0,1,0.791208791,7.483420593,7.461624027,0.880108655
9097367,Wn Pe,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,Ts,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,Ts,23750,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,19-02-2022,day match,CA T0 Ce,2021/22,1224,0.375,2.463414634,147,0,145.4583333,1,1,Port Elizabeth_St Gs Pk Pt Eh,0.018987342,1,0,1,7.145118734,7.426710098,0.919325266
9457454,Da Ds,40452,2308928.0:4980926.0:3056752.0:1884672.0:2104339.0:1890958.0:6417102.0:2815728.0:393889.0:3769555.0:3580737.0,Cm Cs,40424,7864009.0:3849642.0:6551978.0:5736100.0:2820957.0:4502392.0:7084972.0:4403468.0:6149268.0:351448.0:4433631.0,Cm Cs,40424,Da Ds,bat,Zr Ad Cy Sm Cm,Chattogram,14-01-2023,night match,Bh Pr Le,2022/23,13530,0.666666667,1,152.5,0,157,1,2,Chattogram_Zr Ad Cy Sm Cm,0.016877637,0,1,1.379310345,8.09561753,8.977443609,0.946753247
9433388,Sy,9876,6282856.0:1798705.0:4640824.0:3573723.0:1613919.0:7672657.0:2790675.0:3851658.0:2022957.0:4433120.0:7276380.0,Gn,7573,5164844.0:1722048.0:7677767.0:319948.0:2707431.0:2979857.0:7664957.0:3212292.0:8339701.0:5192830.0:6196280.0,Sy,9876,Sy,bat,Sa Gs Cf,Cardiff,07-06-2023,day/night match,Vy Bt,2023,4521,1.285714286,0.75308642,170.7333333,50,142.9,0,0,Cardiff_Sa Gs Cf,0.012658228,0,1,1.969230769,8.391382406,8.075342466,0.974393714
9076878,Fe Bl,47529,3245689.0:363173.0:393182.0:2875368.0:4403419.0:6930230.0:393014.0:2804122.0:6818776.0:6149268.0:6529354.0,Ka Ts,42573,363047.0:3056752.0:2104332.0:5831622.0:392216.0:4403426.0:1634611.0:1881193.0:391271.0:1965158.0:2630081.0,Fe Bl,47529,Ka Ts,field,Zr Ad Cy Sm Cm,Chattogram,29-01-2022,day match,Bh Pr Le,2021/22,13530,0.1,0.33990099,137.3333333,0,143.5,1,1,Chattogram_Zr Ad Cy Sm Cm,0.016877637,1,0,1.020833333,6.555140187,7.396895787,0.930747922
9344418,Ts,23750,7494668.0:4888344.0:4888218.0:3851336.0:3406717.0:4159644.0:5197436.0:2259739.0:3030733.0:3818282.0:328607.0,Ks,22784,2667223.0:4160316.0:4167673.0:3496933.0:1937914.0:1863889.0:4172083.0:4239794.0:4159931.0:6639828.0:3801300.0,Ts,23750,Ks,field,Ss Pk Pm,Potchefstroom,31-10-2022,day match,CA T0 Ce,2022/23,9582,0.428571429,1.327868852,143.6923077,100,144.0714286,1,1,Potchefstroom_Ss Pk Pm,0.021097046,1,0,1.3,6.503089144,8.084571429,1.003244536
9084599,Sx,9967,2263736.0:164233.0:7869987.0:74087.0:4411231.0:4504044.0:6311612.0:2083395.0:3214812.0:8820517.0:1471994.0,Gn,7573,2531913.0:1722048.0:5515922.0:5164844.0:2707431.0:5406302.0:6196280.0:2633196.0:3998070.0:7664957.0:1929619.0,Gn,7573,Gn,field,Cy Gd He,Brighton,26-05-2022,night match,Vy Bt,2022,797,1.888888889,2.904761905,162.9090909,100,150,0,2,Brighton_Cy Gd He,0.012658228,1,0,1.345454545,8.995426829,8.773706897,0.983960596
9327534,Ua,251,3719197.0:2943457.0:2159093.0:7906968.0:8246440.0:6496776.0:8246433.0:8964836.0:8246419.0:8964892.0:2943443.0,Me,1210,8088499.0:4099318.0:8088562.0:8088520.0:8088534.0:8142126.0:8142119.0:8088548.0:8088590.0:8088541.0:8088583.0,Ua,251,Ua,bat,We Pk Bi,Benoni,18-09-2022,day match,Ua tr of Sh Aa,2022,2190,1,67.67,110.6666667,0,134,0,1,Benoni_We Pk Bi,0.010548523,0,1,1.5,5.28,7.65,1.090909091
9051181,Mn Ss,44904,1637320.0:2263736.0:2231928.0:5017144.0:6249256.0:8738631.0:2695468.0:3137714.0:284339.0:8427978.0:2157770.0,Qa Gs,40592,2089079.0:7694581.0:2437035.0:2220924.0:3364234.0:1594333.0:302868.0:8277716.0:8106629.0:6572572.0:3009880.0,Mn Ss,44904,Mn Ss,bat,Gi Sm Le,Lahore,18-02-2022,day/night match,Pn Sr Le,2021/22,3828,1.272727273,1.655737705,176.4666667,66.67,168.625,1,0,Lahore_Gi Sm Le,0.025316456,0,1,1.145833333,7.314415437,7.790575916,1.231774761
9087259,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:6521080.0:184960.0:3882850.0:2282125.0:3373285.0:7881845.0,Ed,20,2162782.0:1749075.0:4685568.0:2178119.0:6381962.0:2827327.0:62432.0:4640824.0:1730658.0:2022957.0:1711492.0,Ed,20,Ed,field,Ae Ol,Adelaide,10-11-2022,night match,Ia tr of Aa,2022/23,930,1.277777778,0.801980198,166.9333333,60,154.6666667,1,2,Adelaide_Ae Ol,0.012658228,1,0,0.990291262,7.685393258,8.035658102,1.064114682
9128517,Lw Sr Gs,48334,2954769.0:2654014.0:2034423.0:2275097.0:3479860.0:3299407.0:8058903.0:2740408.0:3865077.0:4859490.0:8228100.0,Mi Is,30435,5043310.0:238727.0:7494668.0:3125562.0:8191868.0:1613926.0:4690104.0:2733401.0:3696482.0:4377694.0:3214812.0,Lw Sr Gs,48334,Mi Is,field,Be Sm Mi,Mumbai,16-04-2022,day/night match,In Pr Le,2022,2764,1.5,1.853658537,173.25,0,182,0,0,Mumbai_Be Sm Mi,0.012658228,1,0,1.107526882,7.876762402,7.654036244,1.031489362
9085348,Kt,8056,87191.0:8822715.0:7787772.0:3620756.0:1707621.0:142582.0:3373138.0:7687315.0:4473993.0:6399210.0:7732934.0,Sy,9876,2089079.0:6282856.0:4640824.0:1798705.0:7869994.0:3573723.0:2022957.0:7672657.0:1613919.0:6646940.0:3231437.0,Sy,9876,Sy,field,Kn Ol Ln,London,01-07-2022,day/night match,Vy Bt,2022,328,0.411764706,0.672131148,158,66.67,137.1785714,0,0,London_Kn Ol Ln,0.016877637,1,0,1.009009009,8.18235584,7.711538462,1.013176008
8844331,Si La,69,7200598.0:2420760.0:4403531.0:5490582.0:2104409.0:3061225.0:4365878.0:3865077.0:7968225.0:2590293.0:5490638.0,Aa,27,3535853.0:4223883.0:37351.0:2275195.0:4635658.0:2275097.0:1611364.0:5788320.0:5419574.0:2656541.0:1905847.0,Aa,27,Aa,field,Me Ct Gd,Melbourne,18-02-2022,night match,Si La tr of Aa,2021/22,440,0.789473684,0.207920792,134.2666667,0,164.3666667,1,2,Melbourne_Me Ct Gd,0.017932489,1,0,0.701754386,8.01520387,7.971985993,0.94568136
9668539,Ia,55,5043310.0:7491224.0:3125562.0:8191868.0:2981614.0:4377610.0:3882850.0:8228100.0:7881845.0:3011735.0:6487970.0,Wt Is,41,4690258.0:2436405.0:2331475.0:4230127.0:5742470.0:4690188.0:4739552.0:2740408.0:3715697.0:4690230.0:6347494.0,Wt Is,41,Ia,bat,Pe Sm Ga,Providence,06-08-2023,day match,Ia tr of Wt Is ad Ud Ss of Aa,2023,13915,1.727272727,1,175.6666667,50,152.8571429,0,1,Providence_Pe Sm Ga,0.012658228,0,1,1.204819277,8.494054054,8.756756757,1.179144385
9457671,Fe Bl,47529,4403454.0:363047.0:392188.0:5554282.0:2398346.0:393014.0:2662491.0:2630081.0:6493346.0:2666831.0:2294823.0,Rr Rs,35790,6930580.0:2104332.0:8127321.0:2875368.0:4230127.0:3061225.0:360086.0:5831622.0:7084930.0:6486416.0:6818776.0,Rr Rs,35790,Rr Rs,field,Se Ba Nl Sm Mr,Dhaka,12-02-2023,day/night match,Bh Pr Le,2022/23,14188,1.375,0.603960396,167.2666667,100,148.6,1,0,Dhaka_Se Ba Nl Sm Mr,0.032700422,1,0,0.966666667,8.699604743,7.750333778,0.958016343
9094406,Tt Rs,46731,1655436.0:1749075.0:3294444.0:5788320.0:1626526.0:2535420.0:5516720.0:130437.0:4012203.0:5404440.0:2654028.0,Wh Fe,46752,4003390.0:6139370.0:3651472.0:5436878.0:2252452.0:4170186.0:2158869.0:3913475.0:6005866.0:2538983.0:2904943.0,Tt Rs,46731,Wh Fe,field,Tt Be Nm,Nottingham,29-08-2022,night match,Te Hd Ms Cn,2022,251,1.416666667,2.904761905,138.3333333,100,148.9,0,2,Nottingham_Tt Be Nm,0.016877637,1,0,0.791666667,8.443069307,8.049122807,0.885925926
9084571,Kt,8056,4655384.0:2958164.0:87191.0:2083409.0:3620756.0:7787772.0:3373138.0:7687315.0:6399210.0:4473993.0:7732934.0,St,9701,6139370.0:7694581.0:2231928.0:3239102.0:6320362.0:2535420.0:7664943.0:5288226.0:334963.0:2752966.0:2850868.0,St,9701,Kt,bat,St Le Gd Cy,Canterbury,25-05-2022,night match,Vy Bt,2022,342,1.307692308,1,168.6666667,33.33,168.4375,0,2,Canterbury_St Le Gd Cy,0.010548523,0,1,1.355263158,7.878127004,8.940309506,1.100904713
9433206,Ex,7258,3200973.0:6065548.0:4489974.0:5436878.0:6364588.0:8044490.0:5788320.0:1499868.0:3030733.0:4873014.0:5404440.0,Sx,9967,74087.0:7753017.0:4215098.0:6460614.0:3622856.0:8621143.0:4504044.0:3997727.0:8015734.0:3214812.0:8006676.0,Ex,7258,Sx,field,Cy Gd He,Brighton,01-06-2023,day/night match,Vy Bt,2023,797,2.833333333,3.857142857,165.0666667,50,163.6,0,0,Brighton_Cy Gd He,0.012658228,1,0,1.164556962,8.18476062,9.455044612,1.048630717
9087119,Ze,76,6572726.0:387897.0:6662480.0:391103.0:2097017.0:2056830.0:3471761.0:3788581.0:4872902.0:5643700.0:5789370.0,Pn,62,2263736.0:2437021.0:1637320.0:3364234.0:6460614.0:8180570.0:2437049.0:8298779.0:7507303.0:8131255.0:8106629.0,Ze,76,Ze,bat,Ph Sm,Perth,27-10-2022,night match,Ze tr of Aa,2022/23,23841,0.588235294,2.463414634,159.9333333,33.33,152.0555556,1,2,Perth_Ph Sm,0.01371308,0,1,1.034883721,6.967635765,7.810885102,0.943262809
9262042,Ga An Ws,36084,2124002.0:3715690.0:4069666.0:4690188.0:4739552.0:3057312.0:5744850.0:4739580.0:4690328.0:2654028.0:284339.0,Ja Ts,36098,4690258.0:3761246.0:1613898.0:5742470.0:5744780.0:1594319.0:4690104.0:5509524.0:2036649.0:4239794.0:3023383.0,Ja Ts,36098,Ja Ts,field,Wr Pk Be St Ks,Basseterre,03-09-2022,day match,Cn Pr Le,2022,4045,0.545454545,1,155.8,100,157.7666667,0,1,Basseterre_Wr Pk Be St Ks,0.009493671,1,0,0.965909091,8.983892617,7.943914081,0.950992712
9097325,Bd,22497,4239773.0:1941743.0:4172972.0:3845029.0:1556253.0:6624582.0:2625895.0:2753036.0:3062555.0:4175772.0:4243630.0,Ls,23113,6878164.0:1884973.0:4167855.0:4887406.0:2654042.0:4172601.0:2658445.0:3872756.0:1616040.0:6646240.0:2659166.0,Bd,22497,Ls,field,St Gs Pk Pt Eh,Port Elizabeth,15-02-2022,day match,CA T0 Ce,2021/22,1224,1,0.012345679,150,0,152,1,1,Port Elizabeth_St Gs Pk Pt Eh,0.018987342,1,0,0.615384615,7.212765957,7.13748191,0.860119048
9097479,Ud Ab Es,202,8688952.0:3743151.0:2154669.0:8463783.0:7881082.0:6823046.0:1718443.0:1604588.0:2691688.0:8250115.0:8426291.0,Nl,237,1633813.0:7409611.0:5562962.0:4908532.0:7634388.0:181852.0:4761966.0:8296644.0:7634192.0:7507387.0:6722540.0,Ud Ab Es,202,Nl,field,Al At Ct Gd On Ct My Tf 1,Al Amarat,12-02-2022,day match,Ud Ab Es tr of On,2021/22,23736,0.5,0.00990099,,0,138,1,1,Al Amarat_Al At Ct Gd On Ct My Tf 1,0.01371308,1,0,0.055555556,23,7.42997543,0.527777778
9087028,Wt Is,41,2436405.0:2331475.0:3023320.0:4690258.0:4230127.0:5742470.0:5744850.0:2740408.0:3715697.0:4690230.0:6347494.0,Id,216,2124002.0:2123974.0:6496412.0:6729862.0:4171460.0:2436251.0:7695666.0:3685100.0:7036812.0:2436426.0:6496482.0,Id,216,Wt Is,bat,Be Ol Ht,Hobart,21-10-2022,day/night match,Id tr of Aa,2022/23,6348,2.125,0.344262295,174.9333333,0,159.4375,1,0,Hobart_Be Ol Ht,0.009493671,0,1,1.666666667,7.965343767,8.003338898,1.313705234
9077018,Cm Cs,40424,3761246.0:4879426.0:6551978.0:2209115.0:8127321.0:4403454.0:1482249.0:6931042.0:6930286.0:2436356.0:7084972.0,Ka Ts,42573,363047.0:5831622.0:3056752.0:392216.0:4403426.0:1634611.0:391271.0:392419.0:6493346.0:2097017.0:7086456.0,Cm Cs,40424,Ka Ts,field,Se Ba Nl Sm Mr,Dhaka,14-02-2022,day match,Bh Pr Le,2021/22,14188,0.5,1,156.125,0,133.3333333,1,1,Dhaka_Se Ba Nl Sm Mr,0.032700422,1,0,1.096153846,7.318867925,7.434656341,1.063317384
9489388,Tt Rs,46731,1655436.0:1749075.0:2125696.0:3294444.0:1626526.0:130437.0:5788320.0:2535420.0:3913475.0:4012203.0:8833075.0,Wh Fe,46752,4421689.0:2082044.0:4003390.0:2450895.0:3239102.0:5764576.0:2157770.0:334963.0:7507303.0:8131255.0:2904943.0,Tt Rs,46731,Wh Fe,field,Sa Gs Cf,Cardiff,14-08-2023,night match,Te Hd Ms Cn,2023,4521,1.076923077,1.487804878,144.6666667,100,150.7,0,2,Cardiff_Sa Gs Cf,0.012658228,1,0,0.847328244,7.945670628,8.209882832,0.98690671
9516373,Ci Sr Ks,30414,7422673.0:2653993.0:5001170.0:62432.0:2178119.0:232000.0:1642738.0:196580.0:3519011.0:3130840.0:8228016.0:5757884.0,Lw Sr Gs,48334,2954769.0:2436405.0:3479860.0:3299407.0:2275097.0:4230127.0:8058903.0:2970652.0:2461129.0:7491385.0:8228100.0:4859490.0,Ci Sr Ks,30414,Lw Sr Gs,field,MA Cm Sm Ck Ci,Chennai,03-04-2023,night match,In Pr Le,2023,2050,1.285714286,0.672131148,170.9333333,0,150.2777778,0,2,Chennai_MA Cm Sm Ck Ci,0.006329114,1,0,0.543046358,7.830065359,7.564581641,0.860178701
9433164,St,9701,6139370.0:7694581.0:3294444.0:3239102.0:6320362.0:2535420.0:5288226.0:334963.0:2850868.0:3546297.0:55299.0,Kt,8056,8822715.0:2958164.0:87191.0:2083409.0:7787772.0:3620756.0:3373138.0:7687315.0:7810977.0:6718844.0:1929619.0,St,9701,Kt,field,St Le Gd Cy,Canterbury,30-05-2023,day/night match,Vy Bt,2023,342,0.5,1.975609756,159.4666667,60,160.625,0,0,Canterbury_St Le Gd Cy,0.010548523,1,0,1.308641975,8.255839822,8.507276507,1.057790106
9084739,Sy,9876,2089079.0:6282856.0:4640824.0:1798705.0:3573723.0:1613919.0:1613926.0:2022957.0:7672657.0:3901099.0:3231437.0,Ge,7608,3220566.0:5229230.0:2082499.0:5764576.0:4005406.0:2083227.0:1482249.0:1707628.0:2538983.0:2436776.0:8106629.0,Sy,9876,Ge,field,Kn Ol Ln,London,31-05-2022,day/night match,Vy Bt,2022,328,2.5,1,164.4545455,100,136.25,0,0,London_Kn Ol Ln,0.016877637,1,0,0.913978495,7.6272161,8.269480519,0.907068063
9516422,Gt Ts,48341,1958683.0:7491224.0:8059029.0:5452754.0:3339160.0:2252452.0:2966879.0:5554254.0:4690230.0:3373285.0:8118053.0:6496482.0,Ka Kt Rs,30400,6818622.0:7341704.0:5959834.0:4231702.0:5061748.0:1934099.0:1613919.0:3326980.0:2632825.0:3456424.0:7758638.0:9455557.0,Ka Kt Rs,30400,Gt Ts,bat,Na Mi Sm Ad,Ahmedabad,09-04-2023,day/night match,In Pr Le,2023,5893,0.647058824,1.975609756,162.75,100,154.7333333,0,0,Ahmedabad_Na Mi Sm Ad,0.008438819,0,1,0.826923077,7.85046729,7.870164518,1.12017787
9330719,Di,12046,7861524.0:6785666.0:9047499.0:4231702.0:8058903.0:5971804.0:6511336.0:5636658.0:8149315.0:4901182.0:6619794.0:9047954.0,Ur Ph,15497,8725639.0:7912113.0:7491273.0:3502533.0:5061748.0:8058910.0:8451085.0:3914658.0:7491371.0:7558949.0:8118053.0:7860439.0,Ur Ph,15497,Di,bat,Si Mh Sm Jr,Jaipur,14-10-2022,day match,Sd Mq Ai Ty,2022/23,4661,1.333333333,1.975609756,170.8888889,0,175,1,1,Jaipur_Si Mh Sm Jr,0.016877637,0,1,0.266666667,8.042553191,8.459016393,0.688918558
9702783,Ht Hs,33928,1611364.0:5843200.0:5716402.0:3890963.0:1943647.0:6249256.0:7555673.0:2022957.0:7629747.0:5788418.0:6732004.0,Me Ss,33949,5406540.0:2275195.0:2275097.0:3901078.0:7960994.0:2669316.0:1594319.0:7620339.0:4533682.0:8131255.0:3507097.0,Me Ss,33949,Me Ss,field,Be Ol Ht,Hobart,28-12-2023,night match,Bg Bh Le,2023/24,6348,1.444444444,1,175.9333333,40,152.7857143,1,2,Hobart_Be Ol Ht,0.009493671,1,0,0.838383838,8.039911308,8.275979557,1.108252589
9084676,Dm,6838,3293520.0:7651650.0:6257698.0:3490108.0:2100524.0:3622807.0:2173646.0:4174932.0:6402374.0:3218340.0:7089858.0,Bm Bs,10366,2124002.0:8364726.0:7681869.0:3612286.0:3681957.0:8044112.0:3200756.0:7184666.0:2170762.0:3245689.0:2855138.0,Bm Bs,10366,Dm,bat,En Bm,Birmingham,29-05-2022,day match,Vy Bt,2022,1161,1,0.344262295,178,100,148,0,1,Birmingham_En Bm,0.026371308,0,1,0.652173913,8.720992028,7.657266811,0.917365772
9290903,Pn,62,2263736.0:2437021.0:3585350.0:3364234.0:5017144.0:6460614.0:3459623.0:2437049.0:8131255.0:8106629.0:8427978.0,Ia,55,238727.0:2954769.0:1776627.0:1642738.0:3125562.0:4377610.0:210328.0:2282125.0:3011735.0:4859490.0:7881845.0,Ia,55,Ia,field,Di Il Ct Sm,Dubai,28-08-2022,night match,Pn tr of Ud Ab Es,2022,17086,1.095238095,1.327868852,159.8,100,136.6,0,2,Dubai_Di Il Ct Sm,0.009493671,1,0,0.833333333,8.132903226,7.776053215,0.943912449
9717504,Nw Zd,48,6718326.0:4381761.0:2672214.0:5764576.0:3069954.0:2486896.0:3519011.0:3156033.0:1626561.0:3913475.0:6718396.0,Bh,188,3758565.0:2104332.0:4403419.0:3056752.0:6930230.0:6551978.0:5831622.0:7976674.0:7976653.0:6930286.0:2316327.0,Bh,188,Bh,field,Mn Pk Nr,Napier,27-12-2023,night match,Bh tr of Nw Zd,2023/24,3184,1,0.603960396,177.4,80,159.6666667,1,2,Napier_Mn Pk Nr,0.001054852,1,0,2.416666667,8.031496063,8.617265088,1.204888813
9684429,Mi,11591,8058959.0:9047478.0:1945425.0:5001170.0:4497688.0:7921262.0:9047695.0:7881733.0:1945698.0:5757884.0:8766365.0:8228282.0,Ju  Kr,13166,8766603.0:8187276.0:3801559.0:7953518.0:5742498.0:8228408.0:8477790.0:8410765.0:9105053.0:8442377.0:8130436.0:8725709.0,Mi,11591,Ju  Kr,field,Si Mh Sm Jr,Jaipur,21-10-2023,day match,Sd Mq Ai Ty,2023/24,4661,5,1.975609756,146.75,0,130.4615385,1,1,Jaipur_Si Mh Sm Jr,0.016877637,1,0,1.869565217,8.29368932,9.32972973,1.17467582
